Rank,Title,Year,Predicted_Rating,Recommendation_Score,IMDb_Rating,Runtime_mins,Director,Runtime_Vs_Your_Avg,IMDb_Vs_Your_Avg,Predicted_Vs_Your_Avg,Good_Runtime_Match,Good_IMDb_Match,High_Confidence,Has_LGBT,Has_Cinematography,Has_Screenplay,Has_Plot_Twist
938,The Music Man,2007,5.28,0.314,0.0,0,Dariush Mehrjui,-106.201,-7.369,-2.651,False,False,False,0,0,0,0
939,The Negotiation,2018,6.18,0.359,0.0,0,Jong-suk Lee,-106.201,-7.369,-1.751,False,False,False,0,0,0,0
940,The Night Caller,1975,5.32,0.316,0.0,0,Henri Verneuil,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
941,The Nightingale's Prayer,1959,8.098,0.647,8.1,109,Henry Barakat,2.799,0.731,0.166,True,True,True,0,0,0,0
942,The Old Man and the Sea,1999,5.38,0.319,0.0,0,Aleksandr Petrov,-106.201,-7.369,-2.551,False,False,False,0,0,0,0
943,The Orphan,1960,5.31,0.315,0.0,0,Sun-Fung Lee,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
944,The Orphanage,2007,5.28,0.314,0.0,0,J.A. Bayona,-106.201,-7.369,-2.651,False,False,False,0,0,0,0
945,The Outlaws,2017,6.09,0.354,0.0,0,Yunsung Kang,-106.201,-7.369,-1.841,False,False,False,0,0,0,0
946,The Painting Pool,2013,6.03,0.352,0.0,0,Maziar Miri,-106.201,-7.369,-1.901,False,False,False,0,0,0,0
947,The Passion of Joan of Arc,1928,5.31,0.315,0.0,0,Carl Theodor Dreyer,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
948,The Past,2013,6.03,0.352,0.0,0,Asghar Farhadi,-106.201,-7.369,-1.901,False,False,False,0,0,0,0
949,The Paternal House,2012,5.99,0.35,0.0,0,Kianoush Ayari,-106.201,-7.369,-1.941,False,False,False,0,0,0,0
950,The Pear Tree,1998,5.38,0.319,0.0,0,Dariush Mehrjui,-106.201,-7.369,-2.551,False,False,False,0,0,0,0
951,The Pornographers,1966,5.33,0.316,0.0,0,Shôhei Imamura,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
952,The Postman,1972,5.33,0.316,0.0,0,Dariush Mehrjui,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
953,The Princess and the Warrior,2000,5.38,0.319,0.0,0,Tom Tykwer,-106.201,-7.369,-2.551,False,False,False,0,0,0,0
954,The Private Eyes,1976,5.32,0.316,0.0,0,Michael Hui,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
955,The Punch Bowl,1944,5.31,0.315,0.0,0,Helmut Weiss,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
956,The Puppetmaster,1993,5.33,0.316,0.0,0,Hsiao-Hsien Hou,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
957,The Purple Hairpin,1959,5.31,0.315,0.0,0,Tit Lee,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
958,The Raven,1977,5.32,0.316,0.0,0,Bahram Beyzaie,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
959,The Red Detachment of Women,1961,5.31,0.315,0.0,0,Jin Xie,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
960,The Red Ribbon,1999,5.38,0.319,0.0,0,Ebrahim Hatamikia,-106.201,-7.369,-2.551,False,False,False,0,0,0,0
961,The Report,1977,5.32,0.316,0.0,0,Abbas Kiarostami,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
962,The Rules of the Game,1939,5.31,0.315,0.0,0,Jean Renoir,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
963,The Sandwich Man,1983,5.32,0.316,0.0,0,"Hsiao-Hsien Hou, Chuang-Hsiang Tseng, Jen Wan",-106.201,-7.369,-2.611,False,False,False,0,0,0,0
964,The Scent of Joseph's Shirt,1995,5.33,0.316,0.0,0,Ebrahim Hatamikia,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
965,The Second Wife,1967,8.173,0.647,7.9,105,Salah Abouseif,-1.201,0.531,0.242,True,True,True,0,0,0,0
966,The Secret,1979,5.32,0.316,0.0,0,Ann Hui,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
967,The Secret of the Grain,2007,8.171,0.637,7.4,151,Abdellatif Kechiche,44.799,0.031,0.24,False,True,True,0,0,0,0
968,The Seventh Continent,1989,5.32,0.316,0.0,0,Michael Haneke,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
969,The Silences of the Palace,1994,8.193,0.638,7.4,116,Moufida Tlatli,9.799,0.031,0.262,True,True,True,0,0,0,0
970,The Snow on the Pines,2012,5.99,0.35,0.0,0,Payman Maadi,-106.201,-7.369,-1.941,False,False,False,0,0,0,0
971,The Soft Skin,1964,5.33,0.316,0.0,0,François Truffaut,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
972,The Soil,1973,5.33,0.316,0.0,0,Masud Kimiai,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
973,The Song of Sparrows,2008,5.31,0.315,0.0,0,Majid Majidi,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
974,The Spanish Apartment,2002,5.34,0.317,0.0,0,Cédric Klapisch,-106.201,-7.369,-2.591,False,False,False,0,0,0,0
975,The Sparrow,1972,7.791,0.606,6.8,105,Youssef Chahine,-1.201,-0.569,-0.14,True,True,True,0,0,0,0
976,The Spooky Bunch,1980,5.32,0.316,0.0,0,Ann Hui,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
977,The Spring River Flows East,1947,5.31,0.315,0.0,0,"Chusheng Cai, Junli Zheng",-106.201,-7.369,-2.621,False,False,False,0,0,0,0
978,The Spy Gone North,2018,6.18,0.359,0.0,0,Yoon Jong-bin,-106.201,-7.369,-1.751,False,False,False,0,0,0,0
979,The Stone Lion,1987,5.32,0.316,0.0,0,Masoud Jafari Jozani,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
980,The Story of a Cheat,1936,5.31,0.315,0.0,0,Sacha Guitry,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
981,The Story of a Discharged Prisoner,1967,5.33,0.316,0.0,0,Kong Lung,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
982,The Street Player,1983,5.32,0.316,0.0,0,Mohamed Khan,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
983,The Suspect,2013,6.03,0.352,0.0,0,Won Shin-yeon,-106.201,-7.369,-1.901,False,False,False,0,0,0,0
984,The Swamp,2001,5.39,0.319,0.0,0,Lucrecia Martel,-106.201,-7.369,-2.541,False,False,False,0,0,0,0
985,The Swimming Pool,1969,5.33,0.316,0.0,0,Jacques Deray,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
986,The Sword of Doom,1966,5.33,0.316,0.0,0,Kihachi Okamoto,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
987,The Tale of Tales,1979,5.32,0.316,0.0,0,Yuri Norstein,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
988,The Tale of Zatoichi,1962,5.31,0.315,0.0,0,Kenji Misumi,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
989,The Taste of Others,2000,5.38,0.319,0.0,0,Agnès Jaoui,-106.201,-7.369,-2.551,False,False,False,0,0,0,0
990,The Tenant,1976,5.32,0.316,0.0,0,Roman Polanski,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
991,The Tenants,1987,5.32,0.316,0.0,0,Dariush Mehrjui,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
992,The Terrorizers,1986,5.32,0.316,0.0,0,Edward Yang,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
993,The Testament of Dr. Mabuse,1933,5.31,0.315,0.0,0,Fritz Lang,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
994,The Thieves,2012,5.99,0.35,0.0,0,Dong-hoon Choi,-106.201,-7.369,-1.941,False,False,False,0,0,0,0
995,The Time That Remains,2009,8.03,0.648,7.1,109,Elia Suleiman,2.799,-0.269,0.099,True,True,True,0,0,0,0
996,The Touch,1980,5.32,0.316,0.0,0,Sai Paranjpye,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
997,The Traveler,1974,5.32,0.316,0.0,0,Abbas Kiarostami,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
998,The Treacherous,2015,6.01,0.35,0.0,0,Kyu-dong Min,-106.201,-7.369,-1.921,False,False,False,0,0,0,0
999,The Trespasser,2001,5.39,0.319,0.0,0,Beto Brant,-106.201,-7.369,-2.541,False,False,False,0,0,0,0
1000,The Tunnel,2001,5.39,0.319,0.0,0,Roland Suso Richter,-106.201,-7.369,-2.541,False,False,False,0,0,0,0
1001,The Tyrant Father,1941,5.31,0.315,0.0,0,António Lopes Ribeiro,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
1002,The Umbrellas of Cherbourg,1964,5.33,0.316,0.0,0,Jacques Demy,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
1003,The Unfaithful Wife,1969,5.33,0.316,0.0,0,Claude Chabrol,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
1004,The Unfinished Song,2001,5.39,0.319,0.0,0,Maziar Miri,-106.201,-7.369,-2.541,False,False,False,0,0,0,0
1005,The Untamed,2016,5.99,0.35,0.0,0,Amat Escalante,-106.201,-7.369,-1.941,False,False,False,0,0,0,0
1006,The Vanished,2018,6.18,0.359,0.0,0,Chang-hee Lee,-106.201,-7.369,-1.751,False,False,False,0,0,0,0
1007,The Very Same Munchhausen,1980,5.32,0.316,0.0,0,Mark Zakharov,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
1008,The Villainess,2017,6.09,0.354,0.0,0,Jung Byung-gil,-106.201,-7.369,-1.841,False,False,False,0,0,0,0
1009,The Wages of Fear,1953,5.31,0.315,0.0,0,Henri-Georges Clouzot,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
1010,The Wailing,2016,5.99,0.35,0.0,0,Na Hong-jin,-106.201,-7.369,-1.941,False,False,False,0,0,0,0
1011,The Warden,2019,6.22,0.361,0.0,0,Nima Javidi,-106.201,-7.369,-1.711,False,False,False,0,0,0,0
1012,The Water-Carrier Is Dead,1977,7.802,0.61,7.0,100,Salah Abouseif,-6.201,-0.369,-0.13,True,True,True,0,0,0,0
1013,The Wedding Banquet,1993,5.33,0.316,0.0,0,Ang Lee,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
1014,The White Balloon,1995,5.33,0.316,0.0,0,Jafar Panahi,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
1015,The White Meadows,2009,5.43,0.321,0.0,0,Mohammad Rasoulof,-106.201,-7.369,-2.501,False,False,False,0,0,0,0
1016,The Wife of an Important Man,1987,8.173,0.647,7.9,115,Mohamed Khan,8.799,0.531,0.242,True,True,True,0,0,0,0
1017,"The Wild, Wild Rose",1960,5.31,0.315,0.0,0,Tian-Lin Wang,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
1018,The Willow Tree,2005,5.25,0.312,0.0,0,Majid Majidi,-106.201,-7.369,-2.681,False,False,False,0,0,0,0
1019,The Wind Carpet,2003,5.3,0.315,0.0,0,Kamal Tabrizi,-106.201,-7.369,-2.631,False,False,False,0,0,0,0
1020,The Wind Will Carry Us,1999,5.38,0.319,0.0,0,Abbas Kiarostami,-106.201,-7.369,-2.551,False,False,False,0,0,0,0
1021,The Winter,1969,5.33,0.316,0.0,0,Han Hsiang Li,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
1022,The Winter of Three Hairs,1949,5.31,0.315,0.0,0,"Gong Yan, Ming Zhao",-106.201,-7.369,-2.621,False,False,False,0,0,0,0
1023,The Witch: Part 1 - The Subversion,2018,6.18,0.359,0.0,0,Park Hoon-jung,-106.201,-7.369,-1.751,False,False,False,0,0,0,0
1024,The Yacoubian Building,2006,8.169,0.638,7.5,165,Marwan Hamed,58.799,0.131,0.237,False,True,True,0,0,0,0
1025,The Year My Parents Went on Vacation,2006,5.26,0.313,0.0,0,Cao Hamburger,-106.201,-7.369,-2.671,False,False,False,0,0,0,0
1026,The Yellow Sea,2010,5.61,0.33,0.0,0,Na Hong-jin,-106.201,-7.369,-2.321,False,False,False,0,0,0,0
1027,The Young Girls of Rochefort,1967,5.33,0.316,0.0,0,Jacques Demy,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
1028,The Young and the Damned,1950,5.31,0.315,0.0,0,Luis Buñuel,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
1029,There Are Things You Don't Know,2010,5.61,0.33,0.0,0,Fardin Saheb-Zamani,-106.201,-7.369,-2.321,False,False,False,0,0,0,0
1030,Thesis,1996,5.33,0.316,0.0,0,Alejandro Amenábar,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
1031,Third Sister Liu,1962,5.31,0.315,0.0,0,Li Su,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
1032,Thirst,1957,5.31,0.315,0.0,0,Guru Dutt,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
1033,Three Colors: Blue,1993,5.33,0.316,0.0,0,Krzysztof Kieslowski,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
1034,Three Colors: White,1994,5.33,0.316,0.0,0,Krzysztof Kieslowski,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
1035,Three Wishes for Cinderella,1973,5.33,0.316,0.0,0,Václav Vorlícek,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
1036,Throne of Blood,1957,5.31,0.315,0.0,0,Akira Kurosawa,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
1037,Tidal Wave,2009,5.43,0.321,0.0,0,JK Youn,-106.201,-7.369,-2.501,False,False,False,0,0,0,0
1038,Tie Xi Qu: West of the Tracks,2002,5.34,0.317,0.0,0,Wang Bing,-106.201,-7.369,-2.591,False,False,False,0,0,0,0
1039,Tigers Are Not Afraid,2017,6.09,0.354,0.0,0,Issa López,-106.201,-7.369,-1.841,False,False,False,0,0,0,0
1040,Tight Spot,1973,5.33,0.316,0.0,0,Amir Naderi,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
1041,To Our Loves,1983,5.32,0.316,0.0,0,Maurice Pialat,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
1042,Tokyo Drifter,1966,5.33,0.316,0.0,0,Seijun Suzuki,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
1043,Tokyo Sonata,2008,5.31,0.315,0.0,0,Kiyoshi Kurosawa,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
1044,Tokyo Story,1953,5.31,0.315,0.0,0,Yasujirô Ozu,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
1045,Tony Manero,2008,5.31,0.315,0.0,0,Pablo Larraín,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
1046,Too Late to Die Young,2018,6.18,0.359,0.0,0,Dominga Sotomayor,-106.201,-7.369,-1.751,False,False,False,0,0,0,0
1047,Track 143,2014,6.03,0.352,0.0,0,Narges Abyar,-106.201,-7.369,-1.901,False,False,False,0,0,0,0
1048,Trails,1978,5.32,0.316,0.0,0,João César Monteiro,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
1049,Train to Busan,2016,5.99,0.35,0.0,0,Yeon Sang-ho,-106.201,-7.369,-1.941,False,False,False,0,0,0,0
1050,Tranquility in the Presence of Others,1972,5.33,0.316,0.0,0,Nasser Taghvai,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
1051,Travellers,1992,5.33,0.316,0.0,0,Bahram Beyzaie,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
1052,Tristana,1970,5.33,0.316,0.0,0,Luis Buñuel,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
1053,Try Seventeen,2002,5.34,0.317,0.0,0,Jeffrey Porter,-106.201,-7.369,-2.591,False,False,False,0,0,0,0
1054,Turtles Can Fly,2004,5.29,0.314,0.0,0,Bahman Ghobadi,-106.201,-7.369,-2.641,False,False,False,0,0,0,0
1055,Twelve Chairs,1971,5.33,0.316,0.0,0,Leonid Gaidai,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
1056,Twenty-Four Eyes,1954,5.31,0.315,0.0,0,Keisuke Kinoshita,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
1057,Twin Sisters,1934,5.31,0.315,0.0,0,Zhengqiu Zheng,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
1058,"Two Brothers, My Sister",1994,5.33,0.316,0.0,0,Teresa Villaverde,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
1059,Two Rabbits,2012,5.99,0.35,0.0,0,Afonso Poyart,-106.201,-7.369,-1.941,False,False,False,0,0,0,0
1060,Two Stage Sisters,1964,5.33,0.316,0.0,0,Jin Xie,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
1061,Two-Legged Horse,2008,5.31,0.315,0.0,0,Samira Makhmalbaf,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
1062,Udaan,2010,5.61,0.33,0.0,0,Vikramaditya Motwane,-106.201,-7.369,-2.321,False,False,False,0,0,0,0
1063,Udta Punjab,2016,5.99,0.35,0.0,0,Abhishek Chaubey,-106.201,-7.369,-1.941,False,False,False,0,0,0,0
1064,Ugetsu,1953,5.31,0.315,0.0,0,Kenji Mizoguchi,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
1065,Un chien andalou,1929,5.31,0.315,0.0,0,Luis Buñuel,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
1066,Una noche,2012,5.99,0.35,0.0,0,Lucy Mulloy,-106.201,-7.369,-1.941,False,False,False,0,0,0,0
1067,Unbelievable Adventures of Italians in Russia,1974,5.32,0.316,0.0,0,"Francesco Prosperi, Eldar Ryazanov",-106.201,-7.369,-2.611,False,False,False,0,0,0,0
1068,Under the Moonlight,2001,5.39,0.319,0.0,0,Reza Mirkarimi,-106.201,-7.369,-2.541,False,False,False,0,0,0,0
1069,Under the Skin of the City,2001,5.39,0.319,0.0,0,Rakhshan Banietemad,-106.201,-7.369,-2.541,False,False,False,0,0,0,0
1070,Unfinished Piece for the Player Piano,1977,5.32,0.316,0.0,0,Nikita Mikhalkov,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
1071,Unruled Paper,2002,5.34,0.317,0.0,0,Nasser Taghvai,-106.201,-7.369,-2.591,False,False,False,0,0,0,0
1072,Unstoppable,2018,6.18,0.359,0.0,0,Kim Min-Ho,-106.201,-7.369,-1.751,False,False,False,0,0,0,0
1073,Uri: The Surgical Strike,2019,6.22,0.361,0.0,0,Aditya Dhar,-106.201,-7.369,-1.711,False,False,False,0,0,0,0
1074,V.I.P.,2017,6.09,0.354,0.0,0,Park Hoon-jung,-106.201,-7.369,-1.841,False,False,False,0,0,0,0
1075,VIPs,2010,5.61,0.33,0.0,0,Toniko Melo,-106.201,-7.369,-2.321,False,False,False,0,0,0,0
1076,Vampyr,1932,5.31,0.315,0.0,0,Carl Theodor Dreyer,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
1077,Van Gogh,1991,5.32,0.316,0.0,0,Maurice Pialat,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
1078,Veer-Zaara,2004,5.29,0.314,0.0,0,Yash Chopra,-106.201,-7.369,-2.641,False,False,False,0,0,0,0
1079,Vengeance Is Mine,1979,5.32,0.316,0.0,0,Shôhei Imamura,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
1080,Veronika Voss,1982,5.32,0.316,0.0,0,Rainer Werner Fassbinder,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
1081,Viaje,2015,6.01,0.35,0.0,0,Paz Fábrega,-106.201,-7.369,-1.921,False,False,False,0,0,0,0
1082,Vicky Donor,2012,5.99,0.35,0.0,0,Shoojit Sircar,-106.201,-7.369,-1.941,False,False,False,0,0,0,0
1083,"Vincent, François, Paul and the Others",1974,5.32,0.316,0.0,0,Claude Sautet,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
1084,Violent Cop,1989,5.32,0.316,0.0,0,Takeshi Kitano,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
1085,Virus tropical,2017,6.09,0.354,0.0,0,Santiago Caicedo,-106.201,-7.369,-1.841,False,False,False,0,0,0,0
1086,Vive L'Amour,1994,5.33,0.316,0.0,0,Tsai Ming-liang,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
1087,Viy,1967,5.33,0.316,0.0,0,"Aleksandr Ptushko, Konstantin Ershov, Georgiy Kropachyov",-106.201,-7.369,-2.601,False,False,False,0,0,0,0
1088,Waiting for Happiness,2002,5.34,0.317,0.0,0,Abderrahmane Sissako,-106.201,-7.369,-2.591,False,False,False,0,0,0,0
1089,Wanderers of the Desert,1984,7.678,0.6,6.8,95,Nacer Khemir,-11.201,-0.569,-0.253,True,True,False,0,0,0,0
1090,Wanjia denghuo,1948,5.31,0.315,0.0,0,Fu Shen,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
1091,War,2002,5.34,0.317,0.0,0,Aleksey Balabanov,-106.201,-7.369,-2.591,False,False,False,0,0,0,0
1092,War and Peace,1965,5.33,0.316,0.0,0,Sergey Bondarchuk,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
1093,War in the Land of Egypt,1991,5.32,0.316,0.0,0,Salah Abouseif,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
1094,Watch Out for ZouZou,1972,5.33,0.316,0.0,0,Hasan El-Emam,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
1095,Watch Out for the Automobile,1966,5.33,0.316,0.0,0,Eldar Ryazanov,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
1096,Water,2005,5.25,0.312,0.0,0,Deepa Mehta,-106.201,-7.369,-2.681,False,False,False,0,0,0,0
1097,We Are What We Are,2010,5.61,0.33,0.0,0,Jorge Michel Grau,-106.201,-7.369,-2.321,False,False,False,0,0,0,0
1098,We Are the Night,2010,5.61,0.33,0.0,0,Dennis Gansel,-106.201,-7.369,-2.321,False,False,False,0,0,0,0
1099,We Only Live Twice,2008,5.31,0.315,0.0,0,Behnam Behzadi,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
1100,Wechma,1971,7.208,0.544,6.7,87,Hamid Benani,-19.201,-0.669,-0.724,True,True,False,0,0,0,0
1101,Wedding in Galilee,1987,7.839,0.606,6.7,113,Michel Khleifi,6.799,-0.669,-0.092,True,True,True,0,0,0,0
1102,"Welcome Back, Mr. McDonald",1997,5.38,0.319,0.0,0,Kôki Mitani,-106.201,-7.369,-2.551,False,False,False,0,0,0,0
1103,"Well, Just You Wait!",1969,5.33,0.316,0.0,0,,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
1104,West Beirut,1998,8.124,0.638,7.6,105,Ziad Doueiri,-1.201,0.231,0.193,True,True,True,0,0,0,0
1105,What Men Talk About,2010,5.61,0.33,0.0,0,Dmitriy Dyachenko,-106.201,-7.369,-2.321,False,False,False,0,0,0,0
1106,What's the Time in Your World?,2014,6.03,0.352,0.0,0,Safi Yazdanian,-106.201,-7.369,-1.901,False,False,False,0,0,0,0
1107,When We Are All Sleep,2009,5.43,0.321,0.0,0,Bahram Beyzaie,-106.201,-7.369,-2.501,False,False,False,0,0,0,0
1108,When We Leave,2010,5.61,0.33,0.0,0,Feo Aladag,-106.201,-7.369,-2.321,False,False,False,0,0,0,0
1109,Where Do We Go Now?,2011,8.207,0.638,7.4,110,Nadine Labaki,3.799,0.031,0.275,True,True,True,0,0,0,0
1110,White Nights,2003,5.3,0.315,0.0,0,Farzad Motamen,-106.201,-7.369,-2.631,False,False,False,0,0,0,0
1111,White Sun of the Desert,1970,5.33,0.316,0.0,0,Vladimir Motyl,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
1112,Willow and Wind,1999,5.38,0.319,0.0,0,Mohammad Ali Talebi,-106.201,-7.369,-2.551,False,False,False,0,0,0,0
1113,Winnie-the-Pooh,1969,5.33,0.316,0.0,0,Fyodor Khitruk,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
1114,Winnie-the-Pooh Pays a Visit,1971,5.33,0.316,0.0,0,Fyodor Khitruk,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
1115,Winnie-the-Pooh and a Busy Day,1972,5.33,0.316,0.0,0,"Fyodor Khitruk, Gennadiy Sokolskiy",-106.201,-7.369,-2.601,False,False,False,0,0,0,0
1116,Winter Sleepers,1997,5.38,0.319,0.0,0,Tom Tykwer,-106.201,-7.369,-2.551,False,False,False,0,0,0,0
1117,Wo ist Fred?,2006,5.26,0.313,0.0,0,Anno Saul,-106.201,-7.369,-2.671,False,False,False,0,0,0,0
1118,Woman in the Dunes,1964,5.33,0.316,0.0,0,Hiroshi Teshigahara,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
1119,Woyzeck,1979,5.32,0.316,0.0,0,Werner Herzog,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
1120,Xiao Wanyi,1933,5.31,0.315,0.0,0,Yu Sun,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
1121,Ya shagayu po Moskve,1964,5.33,0.316,0.0,0,Georgiy Daneliya,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
1122,Yek Etefagh sadeh,1973,5.33,0.316,0.0,0,Sohrab Shahid Saless,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
1123,Yellow Earth,1984,5.32,0.316,0.0,0,Kaige Chen,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
1124,Ying lie qian qiu,1976,5.32,0.316,0.0,0,Shan-Hsi Ting,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
1125,Yojimbo,1961,5.31,0.315,0.0,0,Akira Kurosawa,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
1126,Yu guang qu,1934,5.31,0.315,0.0,0,Chusheng Cai,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
1127,Zama,2017,6.09,0.354,0.0,0,Lucrecia Martel,-106.201,-7.369,-1.841,False,False,False,0,0,0,0
1128,Zhong qiu yue,1953,5.31,0.315,0.0,0,Shilin Zhu,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
1129,Zindagi Na Milegi Dobara,2011,5.85,0.342,0.0,0,Zoya Akhtar,-106.201,-7.369,-2.081,False,False,False,0,0,0,0
1130,Zu: Warriors from the Magic Mountain,1983,5.32,0.316,0.0,0,Hark Tsui,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
1131,É na Terra não é na Lua,2011,5.85,0.342,0.0,0,Gonçalo Tocha,-106.201,-7.369,-2.081,False,False,False,0,0,0,0
1132,Última Parada 174,2008,5.31,0.315,0.0,0,Bruno Barreto,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
