Position,Const,Created,Modified,Description,Title,Original Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors,Your Rating,Date Rated
132,tt0079146,2025-06-11,2025-06-11,,"The Secret","Fung gip",https://www.imdb.com/title/tt0079146/,Movie,6.5,85,1979,"Drama, Horror, Mystery, Thriller",326,1979-11-01,"Ann Hui",,
133,tt0338564,2025-06-11,2025-06-11,,"Infernal Affairs","Mou gaan dou",https://www.imdb.com/title/tt0338564/,Movie,8.0,101,2002,"Crime, Drama, Mystery, Thriller",136141,2002-12-12,"Wai Keung Lau, Alan Mak",,
134,tt0080179,2025-06-11,2025-06-11,,"Drunken Master","Jui kuen",https://www.imdb.com/title/tt0080179/,Movie,7.4,111,1978,"Action, Comedy",46613,1978-10-05,"Yuen Woo-Ping",,
135,tt0079051,2025-06-11,2025-06-11,,"The Butterfly Murders","Dip bin",https://www.imdb.com/title/tt0079051/,Movie,6.4,88,1979,"Action, Horror, Mystery, Thriller",969,1979-07-20,"Hark Tsui",,
136,tt0109688,2025-06-11,2025-06-11,,"Ashes of Time","Dung che sai duk",https://www.imdb.com/title/tt0109688/,Movie,7.0,100,1994,"Action, Drama",17928,1994-09-17,"Wong Kar-Wai",,
137,tt0123328,2025-06-11,2025-06-11,,"Made in Hong Kong","Heung Gong jai jo",https://www.imdb.com/title/tt0123328/,Movie,7.5,109,1997,"Comedy, Crime, Drama, Romance",3350,2020-03-06,"Fruit Chan",,
138,tt0205345,2025-06-11,2025-06-11,,"Sorrows of the Forbidden City","Qing gong mi shi",https://www.imdb.com/title/tt0205345/,Movie,6.9,120,1948,"Drama, History",69,1948-11-11,"Shilin Zhu",,
139,tt0057248,2025-06-11,2025-06-11,,"The Love Eterne","Liang Shan Bo yu Zhu Ying Tai",https://www.imdb.com/title/tt0057248/,Movie,7.1,126,1963,"Fantasy, Musical, Romance",556,1963-04-03,"Han Hsiang Li",,
140,tt0193645,2025-06-11,2025-06-11,,"The Story of a Discharged Prisoner","Ying xiong ben se",https://www.imdb.com/title/tt0193645/,Movie,7.4,118,1967,"Action, Crime, Drama, Thriller",99,1967-09-13,"Kong Lung",,
141,tt0086308,2025-06-11,2025-06-11,,"Zu: Warriors from the Magic Mountain","Suk saan: San suk saan gim hap",https://www.imdb.com/title/tt0086308/,Movie,6.6,98,1983,"Action, Adventure, Fantasy, Horror",3276,1989,"Hark Tsui",,
