Position,Const,Created,Modified,Description,Title,Original Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors,Your Rating,Date Rated
47,tt0851577,2025-06-11,2025-06-11,,"The Island","Ostrov",https://www.imdb.com/title/tt0851577/,Movie,7.8,112,2006,"Comedy, Drama",13076,2006-11-23,"Pavel Lungin",,
48,tt1693830,2025-06-11,2025-06-11,,"Silent Souls","Ovsyanki",https://www.imdb.com/title/tt1693830/,Movie,6.6,78,2010,"Drama, Romance",2525,2010-10-28,"Aleksey Fedorchenko",8,2025-08-16
49,tt0038733,2025-06-11,2025-06-11,,"A Matter of Life and Death","A Matter of Life and Death",https://www.imdb.com/title/tt0038733/,Movie,8.0,104,1946,"Drama, Fantasy, Romance, War",27116,1947-03,"Michael Powell, Emeric Pressburger",8,2025-06-23
50,tt0050976,2025-06-11,2025-06-11,,"The Seventh Seal","Det sjunde inseglet",https://www.imdb.com/title/tt0050976/,Movie,8.1,96,1957,"Drama, Fantasy",211892,1958-10-13,"Ingmar Bergman",8,2025-06-23
51,tt0070917,2025-06-11,2025-06-11,,"The Wicker Man","The Wicker Man",https://www.imdb.com/title/tt0070917/,Movie,7.5,88,1973,"Horror, Mystery, Thriller",102210,1974-08-07,"Robin Hardy",9,2025-08-05
52,tt5997928,2025-06-11,2025-06-11,,"Hotel Salvation","Mukti Bhawan",https://www.imdb.com/title/tt5997928/,Movie,7.1,102,2016,"Comedy, Drama",2528,2017-04-07,"Shubhashish Bhutiani",,
53,tt3614516,2025-06-11,2025-06-11,,"Ankhon Dekhi","Ankhon Dekhi",https://www.imdb.com/title/tt3614516/,Movie,7.9,107,2013,"Comedy, Drama",13406,2014-03-21,"Rajat Kapoor",,
54,tt0367110,2025-06-11,2025-06-11,,"Swades","Swades: We, the People",https://www.imdb.com/title/tt0367110/,Movie,8.2,189,2004,"Drama, Musical",103766,2004-12-17,"Ashutosh Gowariker",7,2025-08-05
55,tt0335345,2025-06-11,2025-06-11,,"The Passion of the Christ","The Passion of the Christ",https://www.imdb.com/title/tt0335345/,Movie,7.3,127,2004,"Drama",266077,2004-02-25,"Mel Gibson",,
56,tt0065622,2025-06-11,2025-06-11,,"The Decameron","Il Decameron",https://www.imdb.com/title/tt0065622/,Movie,7.0,111,1971,"Comedy, Drama, History, Romance",13320,1971-10-29,"Pier Paolo Pasolini",,
57,tt0058715,2025-06-11,2025-06-11,,"The Gospel According to St. Matthew","Il vangelo secondo Matteo",https://www.imdb.com/title/tt0058715/,Movie,7.6,137,1964,"Biography, Drama, History",14665,1965-03-03,"Pier Paolo Pasolini",7,2025-09-04
58,tt3812366,2025-06-11,2025-06-11,,"Ode to My Father","Gukjesijang",https://www.imdb.com/title/tt3812366/,Movie,7.8,126,2014,"Drama, War",6689,2014-12-17,"JK Youn",,
59,tt3153634,2025-06-11,2025-06-11,,"Hope","So-won",https://www.imdb.com/title/tt3153634/,Movie,8.2,122,2013,"Drama",11265,2017-04-04,"Lee Joon-ik",8,2025-06-23
60,tt2659414,2025-06-11,2025-06-11,,"Miracle in Cell No. 7","7-beon-bang-ui seon-mul",https://www.imdb.com/title/tt2659414/,Movie,8.1,127,2013,"Comedy, Drama",25581,2013-03-08,"Lee Hwan-kyung",7,2025-06-23
61,tt0078875,2025-06-11,2025-06-11,,"The Tin Drum","Die Blechtrommel",https://www.imdb.com/title/tt0078875/,Movie,7.4,142,1979,"Drama, War",27272,1980-04-11,"Volker Schlöndorff",10,2025-08-22
62,tt10963462,2025-06-11,2025-06-11,,"When We're Born","When We're Born",https://www.imdb.com/title/tt10963462/,Movie,6.0,110,2019,"Drama, Musical, Romance",282,2020-01-16,"Tamer Ezzat",,
63,tt0107358,2025-06-11,2025-06-11,,"The Blue Kite","Lan feng zheng",https://www.imdb.com/title/tt0107358/,Movie,7.5,140,1993,"Drama, History",3441,1994-03-25,"Zhuangzhuang Tian",,
64,tt0110081,2025-06-11,2025-06-11,,"To Live","Huo zhe",https://www.imdb.com/title/tt0110081/,Movie,8.3,133,1994,"Drama, War",21794,1994-12-16,"Yimou Zhang",10,2025-06-23
65,tt3740778,2025-06-11,2025-06-11,,"Mountains May Depart","Shan he gu ren",https://www.imdb.com/title/tt3740778/,Movie,6.9,126,2015,"Drama, Romance",6819,2015-10-30,"Jia Zhang-ke",,
