Position,Const,Created,Modified,Description,Title,Original Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors,Your Rating,Date Rated
66,tt0053115,2025-06-11,2025-06-11,,"The Human Condition II: Road to Eternity","Ningen no jôken",https://www.imdb.com/title/tt0053115/,Movie,8.5,181,1959,"Drama, History, War",8434,1961-02,"Masaki Kobayashi",,
67,tt0055233,2025-06-11,2025-06-11,,"The Human Condition III: A Soldier's Prayer","Ningen no jôken",https://www.imdb.com/title/tt0055233/,Movie,8.8,190,1961,"Drama, History, War",8239,1970-08-05,"Masaki Kobayashi",,
68,tt0178868,2025-06-11,2025-06-11,,"Ring","Ringu",https://www.imdb.com/title/tt0178868/,Movie,7.2,96,1998,"Horror, Mystery",83390,1998-01-31,"Hideo Nakata",,
69,tt0051808,2025-06-11,2025-06-11,,"The Hidden Fortress","Kakushi-toride no san-akunin",https://www.imdb.com/title/tt0051808/,Movie,8.0,126,1958,"Adventure, Drama",44801,1960-10-06,"Akira Kurosawa",,
70,tt0156887,2025-06-11,2025-06-11,,"Perfect Blue","Pâfekuto burû",https://www.imdb.com/title/tt0156887/,Movie,8.0,81,1997,"Animation, Crime, Drama, Mystery, Thriller",112408,1998-02-28,"Satoshi Kon",9,2024-11-21
71,tt0142773,2025-06-11,2025-06-11,,"Bohachi Bushido: Code of the Forgotten Eight","Poruno jidaigeki: Bôhachi bushidô",https://www.imdb.com/title/tt0142773/,Movie,6.8,81,1973,"Action, Drama, Thriller",773,1973-02-03,"Teruo Ishii",,
72,tt0053121,2025-06-11,2025-06-11,,"Fires on the Plain","Nobi",https://www.imdb.com/title/tt0053121/,Movie,7.9,108,1959,"Drama, War",5685,1959-11-03,"Kon Ichikawa",,
73,tt0047281,2025-06-11,2025-06-11,,"Twenty-Four Eyes","Nijûshi no hitomi",https://www.imdb.com/title/tt0047281/,Movie,8.0,156,1954,"Drama",3133,1954-09-15,"Keisuke Kinoshita",,
74,tt0308379,2025-06-11,2025-06-11,,"Dark Water","Honogurai mizu no soko kara",https://www.imdb.com/title/tt0308379/,Movie,6.7,101,2002,"Drama, Horror, Mystery, Thriller",36696,2002-01-19,"Hideo Nakata",,
75,tt0057829,2025-06-11,2025-06-11,,"Intentions of Murder","Akai satsui",https://www.imdb.com/title/tt0057829/,Movie,7.6,150,1964,"Drama",1944,1964-11-17,"Shôhei Imamura",,
76,tt0074102,2025-06-11,2025-06-11,,"In the Realm of the Senses","Ai no korîda",https://www.imdb.com/title/tt0074102/,Movie,6.6,109,1976,"Drama, Romance",24485,1977-04-01,"Nagisa Ôshima",9,2025-09-04
77,tt0040979,2025-06-11,2025-06-11,,"Drunken Angel","Yoidore tenshi",https://www.imdb.com/title/tt0040979/,Movie,7.6,102,1948,"Crime, Drama, Romance, Thriller",14319,1959-12-30,"Akira Kurosawa",,
78,tt0113799,2025-06-11,2025-06-11,,"Memories","Memorîzu",https://www.imdb.com/title/tt0113799/,Movie,7.5,113,1995,"Animation, Drama, Horror, Sci-Fi, Thriller",23731,1995-12-23,"Katsuhiro Ôtomo, Kôji Morimoto, Tensai Okamura",,
79,tt0117615,2025-06-11,2025-06-11,,"Shall We Dance?","Shall we dansu?",https://www.imdb.com/title/tt0117615/,Movie,7.7,136,1996,"Comedy, Drama, Music, Romance",12248,1997-07-11,"Masayuki Suô",,
80,tt0098360,2025-06-11,2025-06-11,,"Violent Cop","Sono otoko, kyôbô ni tsuki",https://www.imdb.com/title/tt0098360/,Movie,7.1,103,1989,"Action, Crime, Drama, Thriller",13819,1999-07-16,"Takeshi Kitano",,
81,tt0113703,2025-06-11,2025-06-11,,"Love Letter","Love Letter",https://www.imdb.com/title/tt0113703/,Movie,7.9,117,1995,"Drama, Romance",12643,1998-07-10,"Shunji Iwai",,
82,tt0047034,2025-06-11,2025-06-11,,"Godzilla","Gojira",https://www.imdb.com/title/tt0047034/,Movie,7.6,96,1954,"Horror, Sci-Fi",44029,2004-05-07,"Ishirô Honda",,
83,tt0245429,2025-06-11,2025-06-11,,"Spirited Away","Sen to Chihiro no kamikakushi",https://www.imdb.com/title/tt0245429/,Movie,8.6,124,2001,"Animation, Adventure, Family, Fantasy, Mystery",932728,2003-03-28,"Hayao Miyazaki",10,2020-07-13
84,tt0060560,2025-06-11,2025-06-11,,"The Pornographers","Erogotoshi-tachi yori: Jinruigaku nyûmon",https://www.imdb.com/title/tt0060560/,Movie,7.2,120,1966,"Comedy, Drama",2667,1966-08-12,"Shôhei Imamura",,
85,tt0133170,2025-06-11,2025-06-11,,"Welcome Back, Mr. McDonald","Rajio no jikan",https://www.imdb.com/title/tt0133170/,Movie,7.7,103,1997,"Comedy",2270,1997-11-08,"Kôki Mitani",,
86,tt0146271,2025-06-11,2025-06-11,,"April Story","Shigatsu monogatari",https://www.imdb.com/title/tt0146271/,Movie,7.1,67,1998,"Drama, Romance",4597,1998-03-14,"Shunji Iwai",,
